"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2946","@regression invalid login test with excel data - abccc@gmail.com","chromium","2026-07-07","passed","2026-07-07","","loginpagefix.spec.ts","",""
"","316","@smoke GET -- get all users","chromium","2026-07-07","passed","2026-07-07","","api/users.api.schema.spec.ts","",""
"","0","@regression verify search results count - macbook - MacBook Air","chromium","2026-07-07","skipped","2026-07-07","","search.spec.ts","",""
"","3114","@smoke comp logo exists on product page","chromium","2026-07-07","passed","2026-07-07","","productpage.spec.ts","",""
"","4770","@regression verify user is able to land on the product page - macbook - MacBook Pro","chromium","2026-07-07","passed","2026-07-07","","search.spec.ts","",""
"","3995","@regression login to app using wrong credentials with Data driven test","chromium","2026-07-07","passed","2026-07-07","","loginpagefix.spec.ts","",""
"","0","@regression invalid login test with - pwtestbatch@open.com -","chromium","2026-07-07","skipped","2026-07-07","","loginpagefix.spec.ts","",""
"","6335","@regression POST - create a user","chromium","2026-07-07","passed","2026-07-07","","api/users.api.indi.spec.ts","",""
"","3358","@smoke user is able to login to app test","chromium","2026-07-07","passed","2026-07-07","","loginpagefix.spec.ts","",""
"","0","get user test","chromium","2026-07-07","skipped","2026-07-07","","api/users.api.spec.ts","",""
"","2932","invalid login test with JSON data - wrong@open.com","chromium","2026-07-07","passed","2026-07-07","","loginpagefix.spec.ts","",""
"","0","Delete a user test","chromium","2026-07-07","skipped","2026-07-07","","api/users.api.spec.ts","",""
"","3274","@regression home page headers exist test","chromium","2026-07-07","passed","2026-07-07","","homepagefix.spec.ts","",""
"","3120","@smoke intercept and log requests","chromium","2026-07-07","passed","2026-07-07","","api/intercept.spec.ts","",""
"","2877","@smoke home page title test","chromium","2026-07-07","passed","2026-07-07","","homepagefix.spec.ts","",""
"","3143","@smoke footers exist on product page","chromium","2026-07-07","passed","2026-07-07","","search.spec.ts","",""
"","672","@smoke GET -- get a user","chromium","2026-07-07","passed","2026-07-07","","api/users.api.schema.spec.ts","",""
"","0","@regression invalid login test with - - pw1234","chromium","2026-07-07","skipped","2026-07-07","","loginpagefix.spec.ts","",""
"","4604","@regression verify user is able to land on the product page - imac - iMac","chromium","2026-07-07","passed","2026-07-07","","search.spec.ts","",""
